"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Owings Mills KinderCare - Catch the Wave® Program";;"9725 Middle Mill Dr.";;"Owings Mills";"MD";21117;"410-654-4882";;"BALTIMORE";;;;"Amanda";"Merrill";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Gambrills KinderCare - Catch the Wave® Program";;"1069 Md Rt 3, North LA";;"Gambrills";"MD";21054;"410-721-0690";;"ANNE ARUNDEL";;;;"Mandy";"Mata";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Laurel KinderCare - Catch the Wave® Program";;"14225 Park Center Dr.";;"Laurel";"MD";20707;"301-470-3080";;"ANNE ARUNDEL";;;;"DeAndre";"Speller";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"WhiteMarsh KinderCare - Catch the Wave® Program";;"4901 Silver Spring Rd.";;"Perry Hall";"MD";21128;"410-931-1200";;"BALTIMORE";;;;"Kortney";"DeBonis";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"KinderCare at Arnold - Catch the Wave® Program";;"283 Peninsula Farm Rd.";;"Arnold";"MD";21012;"410-544-2338";;"ANNE ARUNDEL";;;;"Morgan";"Weller";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Eldersburg KinderCare - Catch the Wave® Program";;"1641 Liberty Rd.";;"Eldersburg";"MD";21784;"410-781-4709";;"CARROLL";;;;"Melissa";"Pickett";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Calverton KinderCare - Catch the Wave® Program";;"11740 Beltsville Dr.";;"Beltsville";"MD";20705;"301-595-0640";;"PRINCE GEORGE'S";;;;"Stacey";"Barber";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Bowie KinderCare - Catch the Wave® Program";;"3560 Mitchelleville Rd.";;"Bowie";"MD";20716;"301-390-7244";;"PRINCE GEORGE'S";;;;"Barry";"Wilson";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Lanham KinderCare - Catch the Wave® Program";;"4880 Forbes Blvd.";;"Lanham";"MD";20706;"301-577-3790";;"PRINCE GEORGE'S";;;;"DeEtte";"Mitchell";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Olney KinderCare - Catch the Wave® Program";;"3805 Gelding Lane";;"Olney";"MD";20832;"301-774-0001";;"MONTGOMERY";;;;"Janae";"Logan";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Woodbridge Station KinderCare - Catch the Wave® Program";;"1317 Woodbridge Station Way";;"Edgewood";"MD";21040;"410-538-4480";;"HARFORD";;;;"Carol";"Byrne";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Lake Arbor KinderCare - Catch the Wave® Program";;"10280 Lake Arbor Way";;"Mitchellville";"MD";20721;"301-336-0262";;"PRINCE GEORGE'S";;;;"Nicole";"Harris";"5–12";;"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"STARS: MAST After School @ East Salisbury Elementary";;"1201 Old Ocean City Rd";;"Salisbury";"MD";21804;"410-677-5287";4398;"WICOMICO";;;;"Freda";"Morris";;;"https://www.wcboe.org/";;"Monday - Friday";"3:45pm - 6:00pm";;;"The STARS: MAST after school program targets achievement and educational success for all participating students. MAST stands for Math, Arts, Science and Technology. We look to increase math and science testing scores as well as increase student interest in the areas of science and the arts! As a Wicomico County public schools program, we provide homework help, tutoring, community partner and club activities as well as inquiry based project based learning to enhance student education. In addition to providing a safe place for children after school we also offer a nutritious snack and bus transportation safely home!";;;"YES";"NO";;
"STARS: MAST After School @ Glen Avenue Elementary";;"1615 Glen Avenue Ext";;"Salisbury";"MD";21804;"410-677-5287";4398;"WICOMICO";;;;"Kristy";"Capobianco";;;"https://www.wcboe.org/";;"Monday - Friday";"3:30pm - 5:45pm";;;"The STARS: MAST after school program targets achievement and educational success for all participating students. MAST stands for Math, Arts, Science and Technology. We look to increase math and science testing scores as well as increase student interest in the areas of science and the arts! As a Wicomico County public schools program, we provide homework help, tutoring, community partner and club activities as well as inquiry based project based learning to enhance student education. In addition to providing a safe place for children after school we also offer a nutritious snack and bus transportation safely home!";;;"YES";"NO";;
