"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - LEHI BRANCH";;"1231 E. Oak";;"Mesa";"AZ";85203;"480-850-4453";;"MARICOPA";"clim@bgcs.org";;;"Chheng";"Lim";"6–18";;"http://lehibranch.bgcs.org/";;"Monday–Friday";"After-School Program: Youth - 2:00pm - 6:00pm, Teen Center - 1:00pm - 9:00pm; Summer/Breaks: Youth - 7:00am - 6:00pm, Teen Center - 11:00am - 7:00pm";;;"The Lehi Branch, a collaborative effort between the Boys & Girls Clubs of Greater Scottsdale and the Lehi Community Center, opened in 2002. It is the second branch to serve Native youth on the Salt River Pima-Maricopa Indian Community. In addition to youth services for children ages 6 to 12, the Lehi Branch also has a dedicated Teen Center where Club members ages 13 to 18 find a weight room, pool table and computers for homework use.";;;"YES";"NO";;
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - PEACH SPRINGS BRANCH";;"479 Diamond Creek Rd.";;"Peach Springs";"AZ";86434;"928-769-1801";;"MOHAVE";"jdecker@bgcs.org";;;"Jolene";"Decker";"6–18";;"http://hualapaibranch.bgcs.org/";;"Monday–Friday";"After-School Program: Youth: 2:00pm - 6:00pm, Teen Program: 4:00pm - 9:00pm; Summer/Breaks: Youth - 8:00am - 5:00pm";;;"The Hualapai Tribal Community contacted the Boys & Girls Clubs of Greater Scottsdale when they were looking for an organization under which to institute their new Boys & Girls Club organization, the Boys & Girls Club of Peach Springs. Through conversations with their friends in the Salt River Pima-Maricopa Indian Community, the Hualapai Tribal Community was impressed with the quality of the programs and the partnership that had developed as the result of the connection between the tribal community and the Greater Scottsdale Club. The tribal advisory committee met with representatives from the Boys & Girls Clubs of Greater Scottsdale and together they developed a timeline and implementation plan. The tribally funded Clubhouse was completed May 2006. On June 1, 2006, more than 100 people from the Hualapai Community gathered with members of the Greater Scottsdale organization to dedicate the new Boys & Girls Club facility in Peach Springs, Arizona. More than 100 youth from the surrounding community signed up to become the first members throughout the day. These members will participate in full programming this summer. Peach Springs is located in the northwest part of Arizona along historic Route 66. This is where members of the Hualapai Community call home, Hualapai meaning “People of the Tall Pine.” The Hualapai Community is a million acres, which includes 108 miles of the Colorado River and the Grand Canyon. The population of the community is 1,200+ with 25% being under the age of 19.";;;"YES";"NO";;
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - ROSE LANE BRANCH";;"8250 E. Rose Lane";;"Scottsdale";"AZ";85250;"480-948-8020";;"MARICOPA";"jacob.henningsen@bgcs.org";;;"Jacob";"Henningsen";"6–18";;"http://roselanebranch.bgcs.org/";;"Monday–Friday";"After-School Program: Youth - 3:00pm - 6:30pm; Teen Center Hours - 2:30pm - 8:30pm (Monday-Thursday), 2:30pm - 6:30pm (Fridays); Summer/Breaks: Youth - 7:30am - 6:00pm, Teen Center - 11:00am - 6:00pm";;;"The oldest facility within the Boys & Girls Clubs of Greater Scottsdale, the Rose Lane Branch was built as a Girls Club in 1966. For this reason, it is the only Clubhouse that boasts a large teaching kitchen and a stage.";;;"YES";"NO";;
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - VESTAR BRANCH";;"3975 E Lockwood";;"Phoenix";"AZ";85050;"480-585-0170 ";;"MARICOPA";"csageng@bgcs.org";;;"Caitlin";"Sageng";"6–18";;"http://vestarbranch.bgcs.org/";;"Monday–Friday";"After-School Program: Youth - 2:00pm - 6:30pm, Teen Center - 1:00pm - 8:30pm; Summer/Breaks: Youth - 7:00am - 6:30pm, Teen Center - 9:00am - 6:30pm";;;"In July 2007 the Vestar Branch opened in the Desert Ridge community, serving more than 8,300 families in and around the northeast Phoenix area. This 27,000 square foot facility offers all members ages 6 to 18 a Phoenix Suns sponsored gymnasium, a state-of-the-art learning center and Thunderbirds Charities Center for Telepresnece program, a fun and innovative science education program. Youth ages 13 to 18 also have access to a 6,000 square-foot Lamb Family Teen Center.";;;"YES";"NO";;
"BOYS & GIRLS CLUB OF KINGMAN";;"301 N 1st St.";;"Kingman";"AZ";86401;"928-718-0033";;"MOHAVE";"info@bgckingman.org";;;;;;;"http://bgckingman.org/";;"Monday–Friday";"2:00pm - 6:30pm";;;"Mission: To inspire and enable all young people to realize their full potential as productive, responsible and caring citizens.";;"Annual membership of $60 is required to participate.";"YES";"NO";"http://bgckingman.org/images/bgclogo_nobg_white.png";
"BOYS & GIRLS CLUBS OF TUCSON - HOLMES TUTTLE CLUBHOUSE";;"2585 East 36th Street";;"Tucson";"AZ";85713;"520-622-0694";;"PIMA";"ewatkins@bgctucson.org";;;"Eric";"Watkins";"7–17";;"http://www.bgctucson.org/";;"Monday–Friday";"School Year: Mon-Fri 4-9pm, Wed 3pm – 9pm; Summer: Mon-Fri 9am-4pm";;;"The mission of the Boys & Girls Clubs of Tucson is to provide building-centered programs, professional staff, and a safe environment to assist youth in developing self-esteem, values, and skills.";;;"YES";"NO";"http://98.172.84.187/wp-content/themes/BGCT/images/headers/default.png";
"BOYS & GIRLS CLUBS OF TUCSON - FRANK & EDITH MORTON CLUBHOUSE";;"3155 East Grant Road";;"Tucson";"AZ";85716;"520-325-8400";;"PIMA";"dmiranda@bgctucson.org";;;"Daniel";"Miranda";"7–17";;"http://www.bgctucson.org/";;"Monday–Friday";"School Year: Mon-Fri 3-8pm, Wed 2pm – 8pm; Summer: Mon-Fri 9am-4pm";;;"The mission of the Boys & Girls Clubs of Tucson is to provide building-centered programs, professional staff, and a safe environment to assist youth in developing self-esteem, values, and skills.";;;"YES";"NO";"http://98.172.84.187/wp-content/themes/BGCT/images/headers/default.png";
"BOYS & GIRLS CLUBS OF TUCSON - JIM & VICKI CLICK CLUBHOUSE";;"1935 S. Columbus Blvd.";;"Tucson";"AZ";85711;"520-300-5715";;"PIMA";"dsimpson@bgctucson.org";;;"David";"Simpson";"7–17";;"http://www.bgctucson.org/";;"Monday–Friday";"School Year: Mon-Fri 3-8pm; Wed 2pm – 8pm; Summer: Mon-Fri 9am-4pm";;;"The mission of the Boys & Girls Clubs of Tucson is to provide building-centered programs, professional staff, and a safe environment to assist youth in developing self-esteem, values, and skills.";;;"YES";"NO";"http://98.172.84.187/wp-content/themes/BGCT/images/headers/default.png";
"BOYS & GIRLS CLUBS OF TUCSON - PASCUA YAQUI CLUBHOUSE";;"5010 W. Calle Torim";;"Tucson";"AZ";85745;"520-883-8172";;"PIMA";"aortiz@bgctucson.org";;;"Adam";"Ortiz";"7–17";;"http://www.bgctucson.org/";;"Monday–Friday";"School Year: Mon-Fri 3pm – 8pm, Wed 2pm – 7pm; Summer: Mon-Fri 9am – 4pm";;;"The mission of the Boys & Girls Clubs of Tucson is to provide building-centered programs, professional staff, and a safe environment to assist youth in developing self-esteem, values, and skills.";;;"YES";"NO";"http://98.172.84.187/wp-content/themes/BGCT/images/headers/default.png";
"BOYS & GIRLS CLUBS OF TUCSON - ROY DRACHMAN CLUBHOUSE";;"5901 South Santa Clara";;"Tucson";"AZ";85706;"520-741-9947";;"PIMA";"rduarte@bgctucson.org";;;"Raphael";"Duarte";"7–17";;"http://www.bgctucson.org/";;"Monday–Friday";"School Year: Mon-Fri 3-8pm, Wed 1pm-7pm; Summer: Mon-Fri 9am-4pm";;;"The mission of the Boys & Girls Clubs of Tucson is to provide building-centered programs, professional staff, and a safe environment to assist youth in developing self-esteem, values, and skills.";;;"YES";"NO";"http://98.172.84.187/wp-content/themes/BGCT/images/headers/default.png";
"BOYS & GIRLS CLUBS OF TUCSON - STEVE DARU CLUBHOUSE";;"1375 North El Rio Drive";;"Tucson";"AZ";85745;"520-792-0331";;"PIMA";"ynelson@bgctucson.org";;;"Yvonne";"Nelson";"7–17";;"http://www.bgctucson.org/";;"Monday–Friday";"School Year: Mon, Tues, Thurs 3-8pm, Weds 2-7pm, Fri 3-9pm; Summer: Mon-Fri 9am-4pm";;;"The mission of the Boys & Girls Clubs of Tucson is to provide building-centered programs, professional staff, and a safe environment to assist youth in developing self-esteem, values, and skills.";;;"YES";"NO";"http://98.172.84.187/wp-content/themes/BGCT/images/headers/default.png";
"BOYS & GIRLS CLUBS OF NORTHERN ARIZONA - COTTONWOOD CLUB";;"817 N. Second Street";;"Cottonwood";"AZ";86326;"928-639-3057";;"YAVAPAI";"cdedrick@apositiveplace.org";;;"Connie";"Dedrick";"5–18";;"http://www.apositiveplace.org/";;"Monday–Friday";"2:00-6:00PM";;;"The Boys & Girls Clubs of Northern Arizona offer a lineup of nationally recognized programs that address today's most pressing issues, teaching young people the skills they need to succeed in life. For 17 years, our core programs have engaged young people in activities with adults, peers and family members, building our kids' self-esteem and helping them reach their full potential.";;"$60 per Month, 10% discount for 2 or more members, $15 drop-in";"YES";"NO";"http://www.apositiveplace.org/Images/Images/side%20color%20logo%203in%20transparent.gif";
"BOYS & GIRLS CLUBS OF CENTRAL ARIZONA - PRESCOTT BRANCH";;"335 East Aubrey St.";;"Prescott";"AZ";86303;"928-776-9191";;"YAVAPAI";"PrescottClub@bgccaz.org";;;"Christine";"Cook";"6–18";;"http://www.bgccaz.org/";;"Monday–Friday";"2:00-6:00PM";;;"Our Mission: To inspire and enable all young people, especially those who need us most, to reach their full potential as productive, responsible and caring citizens.";;;"YES";"NO";"http://www.bgccaz.org/resources/1/BGCCAZ%20logo_vertical_color_transparent.png";
"BOYS & GIRLS CLUBS OF CENTRAL ARIZONA - PRESCOTT VALLEY BRANCH";;"8201 E Loos Dr.";;"Prescott Valley";"AZ";86314;"928-759-3205";;"YAVAPAI";"PositivePlace@bgccaz.org";;;"Desmond";"Gebler";"6–18";;"http://www.bgccaz.org/";;"Monday–Friday";"2:00-6:00PM";;;"Our Mission: To inspire and enable all young people, especially those who need us most, to reach their full potential as productive, responsible and caring citizens.";;;"YES";"NO";"http://www.bgccaz.org/resources/1/BGCCAZ%20logo_vertical_color_transparent.png";
"BOYS & GIRLS CLUBS OF CENTRAL ARIZONA - ACORN MONTESSORI SITE";;"7555 E. Long Look";;"Prescott Valley";"AZ";86314;"928-308-8750";;"YAVAPAI";"Acornclubs@bgccaz.org";;;"Tracy";"Behrens";"6–18";;"http://www.bgccaz.org/";;"Monday–Friday";"2:00-6:00PM";;;"Our Mission: To inspire and enable all young people, especially those who need us most, to reach their full potential as productive, responsible and caring citizens.";;;"YES";"NO";"http://www.bgccaz.org/resources/1/BGCCAZ%20logo_vertical_color_transparent.png";
"BOYS & GIRLS CLUB OF BISBEE";;"405 Arizona Street";;"Bisbee";"AZ";85603;"520-432-3010";;"COCHISE";"annette.renteria@bgcbisbee.net";;;"Annette";"Flores";"6–17";;"http://www.bgcbisbee.net/";;"Monday–Friday";"Monday-Thursday 3:30pm-6:30pm, Friday Noon-5pm";;;"In every community, boys and girls are left to find their own recreation and companionship in the streets. An increasing number of children are at home with no adult care or supervision. Young people need to know that someone cares about them. The Boys & Girls Club of Bisbee offers that and more. Club programs and services promote and enhance the development of boys and girls by instilling a sense of competence, usefulness, belonging, power and influence. For the teens we focus on building character and leadership skills, by providing mentors and internship opportunities.  The Boys & Girls Club of Bisbee is a safe place to learn and grow -- all while having fun. It is truly The Positive Place For Kids.";;"Membership Fee: (August-May) $5.00 per member, $10 per family";"YES";"NO";;
"BOYS & GIRLS CLUB OF AHA MACAV";;"1603 PLANTATION ROAD";;"Mohave Valley";"AZ";86440;"928-346-2582";;"MOHAVE";"theclub@ftmojave.com";;;;;"6–18";;"http://mojaveindiantribe.com/boys-girls-club-of-aha-macav/";;;;;;"The mission of the Boys & Girls Club of Aha Macav is to provide a positive environment, quality programs and lifelong learning skills for all school-aged children in Mohave Valley and surrounding communities. Boys and Girls are given the opportunity to develop friendships, respect and self-esteem. To accomplish this mission our staff, volunteers and support organizations share the common values of honesty, integrity, demonstrated caring qualities and positive attitudes. The Board of Governors and Board of Directors are committed to providing policy, direction and developing the financial resources necessary for the operation of the Club.";;"Club member fees are $1.00 per month";"YES";"NO";;
